DOSSIER_ID,REFERENCE_CHAR,REFERENCE_ANNEE,REFERENCE_NUMERO,REFERENCE_SPLIT,PROCEDURE_COTE,ANNEE_COTE,NUMERO_COTE,Error,VAL_CHP_SUP_01,VAL_CHP_SUP_03,TYPE_EVENEMENT_ID,TR_TYPE_EVENEMENT_DNM,TR_TYPE_EVENEMENT_ABR
106587,COM,1989,572,,,,,,,31990R3914,1260,"Adoption by Council","Formal adoption by Council"
106587,COM,1989,572,,,,,,,31990R1053,1260,"Adoption by Council","Formal adoption by Council"
106588,COM,1989,573,,CNS,1989,1052,,,31991L0060,1260,"Adoption by Council","Formal adoption by Council"
106589,COM,1989,574,,,,,,,31990R0202,1260,"Adoption by Council","Formal adoption by Council"
115350,COM,1986,491,,,,,,,31987L0405,1260,"Adoption by Council","Formal adoption by Council"
116295,COM,1985,125,,,,,,,31985L0350,1260,"Adoption by Council","Formal adoption by Council"
116298,COM,1985,128,,,,,,,31985R1831,1260,"Adoption by Council","Formal adoption by Council"
116300,COM,1985,130,,,,,,31985B0363,,1810,"Signature of budget by EP","Signature of budget by EP"
116302,COM,1985,132,1,,,,,,31985R1699,1260,"Adoption by Council","Formal adoption by Council"
116305,COM,1985,135,,,,,,,31985R1015,1260,"Adoption by Council","Formal adoption by Council"
116539,COM,1985,367,,,,,,,31985R3724,1260,"Adoption by Council","Formal adoption by Council"
116541,COM,1985,369,,,,,,,41986Y0723(07),1260,"Adoption by Council","Formal adoption by Council"
116546,COM,1985,374,,,,,,,31986D0006,1260,"Adoption by Council","Formal adoption by Council"
116548,COM,1985,377,,CNS,1985,1014,,,31987L0219,1260,"Adoption by Council","Formal adoption by Council"
173919,SEC,2002,595,,,,,E,22003DC0692,,100155,"Joint Committee decision","Joint Committee decision"
121923,COM,1981,61,,,,,,,31982R0636,1260,"Adoption by Council","Formal adoption by Council"
121936,COM,1981,74,,,,,,,31981L0853,1260,"Adoption by Council","Formal adoption by Council"
121937,COM,1981,77,,,,,,,31981R2992,1260,"Adoption by Council","Formal adoption by Council"
121940,COM,1981,81,,,,,,,31981R0849,1260,"Adoption by Council","Formal adoption by Council"
121943,COM,1981,84,,CNS,1981,1007,,,31986L0635,1260,"Adoption by Council","Formal adoption by Council"
121949,COM,1981,90,,,,,,,31981R2168,1260,"Adoption by Council","Formal adoption by Council"
121953,COM,1981,95,,,,,,,31981D0591,1260,"Adoption by Council","Formal adoption by Council"
121959,COM,1981,101,,,,,,,31981D0495,1260,"Adoption by Council","Formal adoption by Council"
121963,COM,1981,106,1,,,,,,31981R1054,1260,"Adoption by Council","Formal adoption by Council"
121964,COM,1981,106,2,,,,,,31981R1055,1260,"Adoption by Council","Formal adoption by Council"
121965,COM,1981,106,3,,,,,,31981R1056,1260,"Adoption by Council","Formal adoption by Council"
121966,COM,1981,107,,CNS,1981,1008,,,31985L0073,1260,"Adoption by Council","Formal adoption by Council"
123905,COM,1980,794,,,,,,,31980D1264,1260,"Adoption by Council","Formal adoption by Council"
123906,COM,1980,795,,,,,,,31981R1188,1260,"Adoption by Council","Formal adoption by Council"
123907,COM,1980,796,1,CNS,1980,1034,,,31982L0603,1260,"Adoption by Council","Formal adoption by Council"
123908,COM,1980,796,2,,,,,,31982R1658,1260,"Adoption by Council","Formal adoption by Council"
123909,COM,1980,797,1,,,,,,31980R3553,1260,"Adoption by Council","Formal adoption by Council"
123910,COM,1980,797,2,,,,,,31980R3554,1260,"Adoption by Council","Formal adoption by Council"
123915,COM,1980,802,,,,,,,31981R0750,1260,"Adoption by Council","Formal adoption by Council"
123922,COM,1980,810,,,,,,,31980R3442,1260,"Adoption by Council","Formal adoption by Council"
123923,COM,1980,811,1,,,,,,31981R0387,1260,"Adoption by Council","Formal adoption by Council"
117699,COM,1984,104,,,,,,,31984R0706,1260,"Adoption by Council","Formal adoption by Council"
115398,COM,1986,535,2,,,,,,31986R4013,1260,"Adoption by Council","Formal adoption by Council"
115399,COM,1986,536,,,,,,,31986R3530,1260,"Adoption by Council","Formal adoption by Council"
106326,COM,1989,303,,CNS,1989,1023,,,31990R1210,1260,"Adoption by Council","Formal adoption by Council"
115401,COM,1986,538,,,,,,,31986R3193,1260,"Adoption by Council","Formal adoption by Council"
115402,COM,1986,539,1,,,,,,31986D0637,1260,"Adoption by Council","Formal adoption by Council"
115403,COM,1986,539,2,,,,,,31987R0253,1260,"Adoption by Council","Formal adoption by Council"
115405,COM,1986,541,,SYN,,66,,,31988L0378,1260,"Adoption by Council","Formal adoption by Council"
106472,COM,1989,447,,,,,,,31989R3754,1260,"Adoption by Council","Formal adoption by Council"
106474,COM,1989,449,2,CNS,1989,1036,,,31990R0201,1260,"Adoption by Council","Formal adoption by Council"
106476,COM,1989,450,2,,,,,,31989D0658,1260,"Adoption by Council","Formal adoption by Council"
106478,COM,1989,452,,SYN,,223,,,31991D0396,1260,"Adoption by Council","Formal adoption by Council"
106479,COM,1989,453,,,,,,,31989R3043,1260,"Adoption by Council","Formal adoption by Council"
106481,COM,1989,456,,,,,,,31989R3278,1260,"Adoption by Council","Formal adoption by Council"
106482,COM,1989,460,,,,,,,31989D0609,1260,"Adoption by Council","Formal adoption by Council"
106483,COM,1989,461,,,,,,,31989R3279,1260,"Adoption by Council","Formal adoption by Council"
106484,COM,1989,462,,,,,,,31989R3490,1260,"Adoption by Council","Formal adoption by Council"
106486,COM,1989,464,,,,,,,31989R3848,1260,"Adoption by Council","Formal adoption by Council"
106487,COM,1989,465,,,,,,,31990R0341,1260,"Adoption by Council","Formal adoption by Council"
106488,COM,1989,466,,CNS,1989,1037,,,31990D0141,1260,"Adoption by Council","Formal adoption by Council"
106489,COM,1989,467,,CNS,1989,1038,,,31990D0142,1260,"Adoption by Council","Formal adoption by Council"
106490,COM,1989,468,,,,,,,31989R3208,1260,"Adoption by Council","Formal adoption by Council"
106491,COM,1989,469,,,,,,31990B0026,,1810,"Signature of budget by EP","Signature of budget by EP"
106494,COM,1989,472,,CNS,1989,1039,,,31991L0670,1260,"Adoption by Council","Formal adoption by Council"
106495,COM,1989,473,,,,,,,31989R3710,1260,"Adoption by Council","Formal adoption by Council"
106497,COM,1989,477,,,,,,,31989R3280,1260,"Adoption by Council","Formal adoption by Council"
106498,COM,1989,479,,,,,,,31989R3849,1260,"Adoption by Council","Formal adoption by Council"
106499,COM,1989,480,,SYN,,225,,,31990R2726,1260,"Adoption by Council","Formal adoption by Council"
106500,COM,1989,481,,,,,,,31989R3487,1260,"Adoption by Council","Formal adoption by Council"
106501,COM,1989,482,,,,,,,31989D0694,1260,"Adoption by Council","Formal adoption by Council"
106501,COM,1989,482,,,,,,,31989D0693,1260,"Adoption by Council","Formal adoption by Council"
106501,COM,1989,482,,,,,,,31989D0692,1260,"Adoption by Council","Formal adoption by Council"
106501,COM,1989,482,,,,,,,31989D0691,1260,"Adoption by Council","Formal adoption by Council"
106501,COM,1989,482,,,,,,,31989D0690,1260,"Adoption by Council","Formal adoption by Council"
106501,COM,1989,482,,,,,,,31989D0689,1260,"Adoption by Council","Formal adoption by Council"
147017,SEC,1999,986,,,,,,21999D0155,,100155,"Joint Committee decision","Joint Committee decision"
147057,SEC,1999,789,,,,,,,31999Y1224(01),100034,"Council resolution","Council resolution"
147158,SEC,1999,1037,,,,,,21999D0189,,100155,"Joint Committee decision","Joint Committee decision"
147217,SEC,1999,1074,,,,,,22000D1123(24),,100155,"Joint Committee decision","Joint Committee decision"
147218,SEC,1999,1075,,,,,,22000D1123(25),,100155,"Joint Committee decision","Joint Committee decision"
147238,SEC,1999,1050,,,,,,21999D0154,,100155,"Joint Committee decision","Joint Committee decision"
116425,COM,1985,238,,,,,,,31985R1980,1260,"Adoption by Council","Formal adoption by Council"
116427,COM,1985,240,1,,,,,21985D0806(01),,100155,"Joint Committee decision","Joint Committee decision"
116427,COM,1985,240,1,,,,,21985D0806(02),,100155,"Joint Committee decision","Joint Committee decision"
116428,COM,1985,240,2,,,,,,31985R2233,1260,"Adoption by Council","Formal adoption by Council"
116428,COM,1985,240,2,,,,,,31985R2232,1260,"Adoption by Council","Formal adoption by Council"
116429,COM,1985,241,,,,,,,31985R2000,1260,"Adoption by Council","Formal adoption by Council"
116431,COM,1985,243,,,,,,,31985R3634,1260,"Adoption by Council","Formal adoption by Council"
116432,COM,1985,244,,,,,,,31985D0376,1260,"Adoption by Council","Formal adoption by Council"
116434,COM,1985,245,2,,,,,,31986Y0925(01),1260,"Adoption by Council","Formal adoption by Council"
116435,COM,1985,246,,,,,,,31985L0444,1260,"Adoption by Council","Formal adoption by Council"
116438,COM,1985,250,,,,,,,31987D0182,1260,"Adoption by Council","Formal adoption by Council"
116439,COM,1985,253,,,,,,,31985R1737,1260,"Adoption by Council","Formal adoption by Council"
116441,COM,1985,255,1,,,,,,31985R1270,1260,"Adoption by Council","Formal adoption by Council"
116442,COM,1985,255,2,,,,,,31985R1270,1260,"Adoption by Council","Formal adoption by Council"
116443,COM,1985,255,3,,,,,,31985R1270,1260,"Adoption by Council","Formal adoption by Council"
116444,COM,1985,255,4,,,,,,31985R1270,1260,"Adoption by Council","Formal adoption by Council"
116445,COM,1985,255,5,,,,,,31985R1270,1260,"Adoption by Council","Formal adoption by Council"
116447,COM,1985,257,,,,,,,31985R2110,1295,"Partial adoption by Council","Partial adoption by Council"
116447,COM,1985,257,,,,,,,31986R0355,1260,"Adoption by Council","Formal adoption by Council"
116551,COM,1985,380,,,,,,,31987L0018,1260,"Adoption by Council","Formal adoption by Council"
116554,COM,1985,383,,,,,,,31985R3670,1260,"Adoption by Council","Formal adoption by Council"
121866,COM,1981,50,8,,,,,,31981R1955,1260,"Adoption by Council","Formal adoption by Council"
121867,COM,1981,50,9,,,,,,31981R1949,1260,"Adoption by Council","Formal adoption by Council"
121869,COM,1981,50,11,,,,,,31981R1787,1260,"Adoption by Council","Formal adoption by Council"
121870,COM,1981,50,12,,,,,,31981R1788,1260,"Adoption by Council","Formal adoption by Council"
121871,COM,1981,50,13,,,,,,31981R2028,1260,"Adoption by Council","Formal adoption by Council"
121872,COM,1981,50,14,,,,,,31981R2029,1260,"Adoption by Council","Formal adoption by Council"
121875,COM,1981,50,17,,,,,,31981R1776,1260,"Adoption by Council","Formal adoption by Council"
121876,COM,1981,50,18,,,,,,31981R1777,1260,"Adoption by Council","Formal adoption by Council"
121877,COM,1981,50,19,,,,,,31981R2030,1260,"Adoption by Council","Formal adoption by Council"
121878,COM,1981,50,20,,,,,,31981R2031,1260,"Adoption by Council","Formal adoption by Council"
121879,COM,1981,50,21,,,,,,31981R2032,1260,"Adoption by Council","Formal adoption by Council"
121880,COM,1981,50,22,,,,,,31981R2033,1260,"Adoption by Council","Formal adoption by Council"
121881,COM,1981,50,23,,,,,,31981R2034,1260,"Adoption by Council","Formal adoption by Council"
121882,COM,1981,50,24,,,,,,31981R1778,1260,"Adoption by Council","Formal adoption by Council"
121883,COM,1981,50,25,,,,,,31981R0859,1260,"Adoption by Council","Formal adoption by Council"
121884,COM,1981,50,26,,,,,,31981R1782,1260,"Adoption by Council","Formal adoption by Council"
121885,COM,1981,50,27,,,,,,31981R2035,1260,"Adoption by Council","Formal adoption by Council"
121886,COM,1981,50,28,,,,,,31981R2036,1260,"Adoption by Council","Formal adoption by Council"
121887,COM,1981,50,29,,,,,,31981R2037,1260,"Adoption by Council","Formal adoption by Council"
121888,COM,1981,50,30,,,,,,31981R2027,1260,"Adoption by Council","Formal adoption by Council"
121889,COM,1981,50,31,,,,,,31981R1117,1260,"Adoption by Council","Formal adoption by Council"
121890,COM,1981,50,32,,,,,,31981R1116,1260,"Adoption by Council","Formal adoption by Council"
121891,COM,1981,50,33,,,,,,31981R1118,1260,"Adoption by Council","Formal adoption by Council"
122583,COM,1981,680,,,,,,,31982L0061,1260,"Adoption by Council","Formal adoption by Council"
122586,COM,1981,683,,,,,,,31983R1577,1260,"Adoption by Council","Formal adoption by Council"
123924,COM,1980,811,2,,,,,,31981R0388,1260,"Adoption by Council","Formal adoption by Council"
193698,COM,2005,676,,COD,2005,258,,,32006R1992,1815,"Signature by EP and Council","Signature by EP and Council"
188954,COM,2004,92,2,CNS,2003,33,,,32005D0809,1260,"Adoption by Council","Formal adoption by Council"
191676,COM,2004,578,2,AVC,2004,196,,,32005D0735,1260,"Adoption by Council","Formal adoption by Council"
191821,COM,2004,666,,,,,,,32005D0708,1815,"Signature by EP and Council","Signature by EP and Council"
194395,COM,2006,343,,CNS,2006,111,,,32008D0148,1260,"Adoption by Council","Formal adoption by Council"
192377,COM,2004,848,2,AVC,2004,292,,,32005D0696,1260,"Adoption by Council","Formal adoption by Council"
192883,COM,2005,194,,CNS,2005,94,,,32005R1567,1260,"Adoption by Council","Formal adoption by Council"
192959,COM,2005,247,,,,,,,32005D0706,1815,"Signature by EP and Council","Signature by EP and Council"
192833,COM,2005,185,1,,,,,,32005D0599,1260,"Adoption by Council","Formal adoption by Council"
194192,COM,2006,205,,COD,2006,67,,32006L0113,,101902,"Partial signature by EP and Council","Partial signature by EP and Council"
194229,COM,2006,222,,COD,2006,70,,,32006L0114,1815,"Signature by EP and Council","Signature by EP and Council"
194233,COM,2006,219,,COD,2006,71,,,32006L0116,1815,"Signature by EP and Council","Signature by EP and Council"
193302,COM,2005,420,,,,,,,32005D0937,1260,"Adoption by Council","Formal adoption by Council"
194238,COM,2006,226,,COD,2006,73,,,32006L0115,1815,"Signature by EP and Council","Signature by EP and Council"
194260,COM,2006,237,,CNS,2006,82,,,32006R1944,1260,"Adoption by Council","Formal adoption by Council"
101186,COM,1994,156,,,,,,,31994D0904,1260,"Adoption by Council","Formal adoption by Council"
101187,COM,1994,157,,,,,,,31994R1427,1260,"Adoption by Council","Formal adoption by Council"
101188,COM,1994,159,,CNS,1994,119,,,31994R3094,1260,"Adoption by Council","Formal adoption by Council"
106435,COM,1989,407,,,,,,,31989R3530,1260,"Adoption by Council","Formal adoption by Council"
106437,COM,1989,413,,,,,,,31989R3609,1260,"Adoption by Council","Formal adoption by Council"
106438,COM,1989,414,,,,,,,31989R3608,1260,"Adoption by Council","Formal adoption by Council"
106439,COM,1989,415,,,,,,,31989R3705,1260,"Adoption by Council","Formal adoption by Council"
106440,COM,1989,416,,,,,,,31989R3173,1260,"Adoption by Council","Formal adoption by Council"
106443,COM,1989,421,,,,,,,31989R3755,1260,"Adoption by Council","Formal adoption by Council"
106445,COM,1989,423,,,,,,,41989D0611,1260,"Adoption by Council","Formal adoption by Council"
106447,COM,1989,425,,,,,,,31989R3709,1260,"Adoption by Council","Formal adoption by Council"
106448,COM,1989,426,,,,,,,31989R3207,1260,"Adoption by Council","Formal adoption by Council"
106449,COM,1989,427,,,,,,,31989R3607,1260,"Adoption by Council","Formal adoption by Council"
106450,COM,1989,429,,,,,,,31989R3042,1260,"Adoption by Council","Formal adoption by Council"
106451,COM,1989,430,1,CNS,1989,1034,,,31990L0398,1260,"Adoption by Council","Formal adoption by Council"
106453,COM,1989,431,,,,,,,31990D0153,1260,"Adoption by Council","Formal adoption by Council"
106454,COM,1989,433,,,,,,,31989R3121,1260,"Adoption by Council","Formal adoption by Council"
116384,COM,1985,201,5,,,,,,31985R3016,1260,"Adoption by Council","Formal adoption by Council"
116386,COM,1985,201,7,,,,,,31985R2998,1260,"Adoption by Council","Formal adoption by Council"
116388,COM,1985,201,9,,,,,,31985R3000,1260,"Adoption by Council","Formal adoption by Council"
116389,COM,1985,201,10,,,,,,31985R3001,1260,"Adoption by Council","Formal adoption by Council"
113858,COM,1987,136,,,,,,,31987R1305,1260,"Adoption by Council","Formal adoption by Council"
113859,COM,1987,137,,,,,,,31987R1173,1260,"Adoption by Council","Formal adoption by Council"
113860,COM,1987,138,,,,,,,31987R0851,1260,"Adoption by Council","Formal adoption by Council"
113861,COM,1987,140,2,,,,,,31988R1059,1260,"Adoption by Council","Formal adoption by Council"
122190,COM,1981,315,,,,,,,31981R3086,1260,"Adoption by Council","Formal adoption by Council"
122219,COM,1981,344,,,,,,,41982D0534,1260,"Adoption by Council","Formal adoption by Council"
122233,COM,1981,357,,CNS,1981,1015,,,31982D0350,1260,"Adoption by Council","Formal adoption by Council"
122234,COM,1981,358,1,,,,,,31982D0869,1260,"Adoption by Council","Formal adoption by Council"
122236,COM,1981,358,3,,,,,,31982D0607,1260,"Adoption by Council","Formal adoption by Council"
122239,COM,1981,361,,,,,,,31982D0459,1260,"Adoption by Council","Formal adoption by Council"
122242,COM,1981,364,,,,,,,31981R2989,1260,"Adoption by Council","Formal adoption by Council"
122256,COM,1981,378,,CNS,1981,1016,,,31984R0003,1295,"Partial adoption by Council","Partial adoption by Council"
122256,COM,1981,378,,CNS,1981,1016,,,31984R1568,1260,"Adoption by Council","Formal adoption by Council"
122268,COM,1981,396,,CNS,1981,1017,,,31987R3975,1260,"Adoption by Council","Formal adoption by Council"
123759,COM,1980,692,,,,,,,31980R3486,1260,"Adoption by Council","Formal adoption by Council"
123762,COM,1980,695,,,,,,,31981R0854,1260,"Adoption by Council","Formal adoption by Council"
122302,COM,1981,422,1,,,,,,31981R3601,1260,"Adoption by Council","Formal adoption by Council"
122303,COM,1981,422,2,,,,,,31981R3602,1260,"Adoption by Council","Formal adoption by Council"
122304,COM,1981,422,3,,,,,,31981R3603,1260,"Adoption by Council","Formal adoption by Council"
122305,COM,1981,422,4,,,,,,41981D1011,1260,"Adoption by Council","Formal adoption by Council"
122306,COM,1981,423,,CNS,81,1020,,,31986R4056,1260,"Adoption by Council","Formal adoption by Council"
122317,COM,1981,436,1,CNS,1981,1021,,,31981D1064,1260,"Adoption by Council","Formal adoption by Council"
122321,COM,1981,439,,,,,,,31982L0017,1260,"Adoption by Council","Formal adoption by Council"
122323,COM,1981,441,,,,,,,31981R3366,1260,"Adoption by Council","Formal adoption by Council"
122326,COM,1981,444,,CNS,1981,1022,,,31983L0350,1260,"Adoption by Council","Formal adoption by Council"
122327,COM,1981,445,,,,,,,31981R3589,1260,"Adoption by Council","Formal adoption by Council"
122328,COM,1981,446,,,,,,,31982R0389,1260,"Adoption by Council","Formal adoption by Council"
122333,COM,1981,450,,CNS,1981,1023,,,31982D0839,1260,"Adoption by Council","Formal adoption by Council"
122335,COM,1981,451,2,,,,,,31981D1013,1260,"Adoption by Council","Formal adoption by Council"
122341,COM,1981,458,,,,,,,31981R2993,1260,"Adoption by Council","Formal adoption by Council"
122351,COM,1981,463,1,CNS,1981,1024,,,31982D0887,1260,"Adoption by Council","Formal adoption by Council"
122354,COM,1981,465,,,,,,,31982R0136,1260,"Adoption by Council","Formal adoption by Council"
